94.5,1.11096e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,71,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
92.2,1.12488e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,72,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.4,1.14158e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,73,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
87.5,1.15362e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,74,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
92.2,1.16659e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,75,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.6,1.18803e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,76,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93.8,1.20521e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,77,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.4,1.21915e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,78,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
96.2,1.2388e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,79,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.8,1.25673e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,80,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.1,1.2736e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,81,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
91.2,1.28784e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,82,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.2,1.30306e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,83,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.8,1.32295e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,84,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.7,1.33971e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,85,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93.8,1.35458e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,86,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
90.5,1.36819e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,87,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.2,1.38368e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,88,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
92.3,1.39713e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,89,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
91.9,1.41065e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,90,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.4,1.42874e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,91,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
93.7,1.44355e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,92,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.2,1.46538e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,93,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.8,1.48107e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,94,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
89.3,1.49368e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,95,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
89.7,1.50913e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,96,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
90.4,1.52188e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,97,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.4,1.53745e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,98,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
90,1.55074e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,99,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
91.8,1.56453e+10,90,7500,25000,10000,65,25,70,1000,95,0.03,100,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
94.2,1.91931e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,1,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
95.4,3.71991e+08,90,7500,25000,10000,65,25,70,1000,95,0.03,2,/Users/short/CLionProjects/Parapet_Project/src/investments.csv
